@RELATION DepthMaps 
@ATTRIBUTE dynamic_shape_context0 numeric
@ATTRIBUTE dynamic_shape_context1 numeric
@ATTRIBUTE dynamic_shape_context2 numeric
@ATTRIBUTE dynamic_shape_context3 numeric
@ATTRIBUTE dynamic_shape_context4 numeric
@ATTRIBUTE dynamic_shape_context5 numeric
@ATTRIBUTE dynamic_shape_context6 numeric
@ATTRIBUTE dynamic_shape_context7 numeric
@ATTRIBUTE dynamic_shape_context8 numeric
@ATTRIBUTE dynamic_shape_context9 numeric
@ATTRIBUTE dynamic_shape_context10 numeric
@ATTRIBUTE dynamic_shape_context11 numeric
@ATTRIBUTE dynamic_shape_context12 numeric
@ATTRIBUTE dynamic_shape_context13 numeric
@ATTRIBUTE dynamic_shape_context14 numeric
@ATTRIBUTE dynamic_shape_context15 numeric
@ATTRIBUTE dynamic_shape_context16 numeric
@ATTRIBUTE dynamic_shape_context17 numeric
@ATTRIBUTE dynamic_shape_context18 numeric
@ATTRIBUTE dynamic_shape_context19 numeric
@ATTRIBUTE dynamic_shape_context20 numeric
@ATTRIBUTE dynamic_shape_context21 numeric
@ATTRIBUTE dynamic_shape_context22 numeric
@ATTRIBUTE dynamic_shape_context23 numeric
@ATTRIBUTE dynamic_shape_context24 numeric
@ATTRIBUTE dynamic_shape_context25 numeric
@ATTRIBUTE dynamic_shape_context26 numeric
@ATTRIBUTE dynamic_shape_context27 numeric
@ATTRIBUTE dynamic_shape_context28 numeric
@ATTRIBUTE dynamic_shape_context29 numeric
@ATTRIBUTE dynamic_shape_context30 numeric
@ATTRIBUTE dynamic_shape_context31 numeric
@ATTRIBUTE dynamic_shape_context32 numeric
@ATTRIBUTE dynamic_shape_context33 numeric
@ATTRIBUTE dynamic_shape_context34 numeric
@ATTRIBUTE dynamic_shape_context35 numeric
@ATTRIBUTE dynamic_shape_context36 numeric
@ATTRIBUTE dynamic_shape_context37 numeric
@ATTRIBUTE dynamic_shape_context38 numeric
@ATTRIBUTE dynamic_shape_context39 numeric
@ATTRIBUTE dynamic_shape_context40 numeric
@ATTRIBUTE dynamic_shape_context41 numeric
@ATTRIBUTE dynamic_shape_context42 numeric
@ATTRIBUTE dynamic_shape_context43 numeric
@ATTRIBUTE dynamic_shape_context44 numeric
@ATTRIBUTE dynamic_shape_context45 numeric
@ATTRIBUTE dynamic_shape_context46 numeric
@ATTRIBUTE dynamic_shape_context47 numeric
@ATTRIBUTE dynamic_shape_context48 numeric
@ATTRIBUTE dynamic_shape_context49 numeric
@ATTRIBUTE class { A B C D E F G H I J K L M N O P Q R S T U V  } 

 @DATA 
-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,-0.133452,Q
-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,-0.127425,Q
-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,-0.135577,Q
-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,-0.136393,Q
-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,-0.140988,Q
-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,-0.138862,Q
-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,-0.137739,Q
-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,-0.137195,Q
-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,-0.137167,Q
-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,-0.131632,Q
-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,-0.137887,Q
-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,-0.124479,Q
-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,-0.125695,Q
-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,-0.124427,Q
-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,-0.128955,Q
-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,-0.133273,Q
-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,-0.140115,Q
-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,-0.129648,Q
-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,-0.128748,Q
-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,-0.127289,Q
-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,-0.129765,Q
-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,-0.134157,Q
-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,-0.136501,Q
-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,-0.139884,R
-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,-0.141041,R
-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,-0.141688,R
-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,-0.137361,R
-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,-0.133153,R
-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,-0.135082,R
-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,-0.139291,R
-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,-0.139829,R
-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,-0.137762,R
-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,-0.138701,R
-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,-0.136531,R
-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,-0.137769,R
-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,-0.138960,R
-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,-0.139312,R
-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,-0.139249,R
-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,-0.135238,R
-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,-0.138756,R
-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,-0.136881,R
